instant,season,year,month,hour,holiday,working_day,weather_sit,feeling_temp,hum,wind_speed,datetime,cnt,rolling_mean_6,rolling_median_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_24,rolling_median_24,rolling_std_24,rolling_min_24,rolling_max_24,rolling_mean_168,rolling_median_168,rolling_std_168,rolling_min_168,rolling_max_168,lag_1,lag_2,lag_8,lag_24,lag_72,lag_168
10905,2,1,4,12,0,1,2,0.6212,0.46,0.4179,2012-04-04 12:00:00,283,319.8333333333333,288.0,204.42839007013345,126.0,684.0,282.0416666666667,277.0,240.90742930170111,1.0,800.0,253.42857142857142,222.5,205.5074505527169,1.0,800.0,213.0,167.0,1.0,331.0,451.0,222.0
10906,2,1,4,13,0,1,2,0.6212,0.46,0.2537,2012-04-04 13:00:00,251,346.0,323.0,183.64748841190263,167.0,684.0,280.0416666666667,263.0,240.6824498518061,1.0,800.0,253.79166666666666,223.5,205.50547741484863,1.0,800.0,283.0,213.0,27.0,345.0,445.0,268.0
10907,2,1,4,14,0,1,2,0.6212,0.46,0.194,2012-04-04 14:00:00,258,326.8333333333333,267.0,187.11110781208743,167.0,684.0,276.125,247.0,240.34401295896237,1.0,800.0,253.6904761904762,223.5,205.50262473026774,1.0,800.0,251.0,283.0,126.0,311.0,464.0,273.0
10908,2,1,4,15,0,1,2,0.6212,0.44,0.2836,2012-04-04 15:00:00,268,255.83333333333334,254.5,66.29756154389649,167.0,363.0,273.9166666666667,247.0,240.2531123024527,1.0,800.0,253.60119047619048,223.5,205.497443487775,1.0,800.0,258.0,251.0,366.0,316.0,561.0,221.0
10909,2,1,4,16,0,1,2,0.6212,0.44,0.2836,2012-04-04 16:00:00,390,240.0,254.5,42.74576002365739,167.0,283.0,271.9166666666667,247.0,240.0872878706865,1.0,800.0,253.88095238095238,226.5,205.4847870740019,1.0,800.0,268.0,258.0,684.0,485.0,573.0,199.0
10910,2,1,4,17,0,1,1,0.6212,0.41,0.2985,2012-04-04 17:00:00,744,277.1666666666667,263.0,60.031380682662146,213.0,390.0,267.9583333333333,247.0,237.1870439981496,1.0,800.0,255.01785714285714,230.5,205.70758483258703,1.0,800.0,390.0,268.0,363.0,757.0,511.0,221.0
10911,2,1,4,18,0,1,1,0.6212,0.41,0.2537,2012-04-04 18:00:00,759,365.6666666666667,275.5,192.2713360505578,251.0,744.0,267.4166666666667,247.0,236.0336963170765,1.0,800.0,258.1309523809524,235.0,209.11884022156963,1.0,800.0,744.0,390.0,167.0,800.0,555.0,604.0
10912,2,1,4,19,0,1,1,0.6212,0.39,0.2239,2012-04-04 19:00:00,494,445.0,329.0,242.88104084098393,251.0,759.0,265.7083333333333,247.0,232.12749105060718,1.0,759.0,259.05357142857144,235.0,210.98750591406844,1.0,800.0,759.0,744.0,213.0,558.0,432.0,641.0
10913,2,1,4,20,0,1,1,0.6212,0.27,0.2239,2012-04-04 20:00:00,372,485.5,442.0,223.55290201650175,258.0,759.0,263.0416666666667,247.0,228.96980609121744,1.0,759.0,258.17857142857144,235.0,209.69488303056974,1.0,800.0,494.0,759.0,283.0,379.0,346.0,456.0
10914,2,1,4,21,0,1,1,0.6061,0.23,0.3284,2012-04-04 21:00:00,298,504.5,442.0,204.37196480926534,268.0,759.0,262.75,247.0,228.82008311068992,1.0,759.0,257.67857142857144,235.0,209.32018053971856,1.0,800.0,372.0,494.0,251.0,243.0,232.0,362.0
10915,2,1,4,22,0,1,1,0.5303,0.22,0.1642,2012-04-04 22:00:00,181,509.5,442.0,197.6863677646984,298.0,759.0,265.0416666666667,254.5,228.8890901281898,1.0,759.0,257.29761904761904,235.0,209.18738010285657,1.0,800.0,298.0,372.0,258.0,158.0,134.0,261.0
10916,2,1,4,23,0,1,1,0.5,0.23,0.4179,2012-04-04 23:00:00,131,474.6666666666667,433.0,237.38211109236158,181.0,759.0,266.0,254.5,228.4691968582284,1.0,759.0,256.82142857142856,230.5,209.26994060557433,1.0,800.0,181.0,298.0,268.0,79.0,68.0,172.0
10917,2,1,4,0,0,1,1,0.5,0.23,0.4179,2012-04-05 00:00:00,45,372.5,335.0,230.08237655239876,131.0,759.0,268.1666666666667,254.5,226.85959393933354,1.0,759.0,256.57738095238096,230.5,209.39332090257406,1.0,800.0,131.0,181.0,390.0,41.0,63.0,93.0
10918,2,1,4,1,0,1,1,0.4697,0.27,0.3284,2012-04-05 01:00:00,13,253.5,239.5,165.89002381095747,45.0,494.0,268.3333333333333,254.5,226.6868490588555,1.0,759.0,256.2916666666667,230.5,209.6504462927241,1.0,800.0,45.0,131.0,744.0,11.0,17.0,48.0
10919,2,1,4,2,0,1,1,0.4545,0.33,0.4478,2012-04-05 02:00:00,18,173.33333333333334,156.0,140.73900193857727,13.0,372.0,268.4166666666667,254.5,226.58848289291006,1.0,759.0,256.0833333333333,230.5,209.8759375956105,1.0,800.0,13.0,45.0,759.0,5.0,5.0,33.0
10920,2,1,4,3,0,1,1,0.4242,0.41,0.2985,2012-04-05 03:00:00,5,114.33333333333333,88.0,112.08151795308169,13.0,298.0,268.9583333333333,254.5,225.94602648433192,1.0,759.0,255.99404761904762,230.5,209.97457778895588,1.0,800.0,18.0,13.0,494.0,3.0,5.0,6.0
10921,2,1,4,4,0,1,1,0.3939,0.43,0.2836,2012-04-05 04:00:00,1,65.5,31.5,73.10745516019823,5.0,181.0,269.0416666666667,254.5,225.84401680703584,1.0,759.0,255.98809523809524,230.5,209.9817211347723,1.0,800.0,5.0,18.0,372.0,1.0,4.0,5.0
10922,2,1,4,5,0,1,1,0.3939,0.43,0.2836,2012-04-05 05:00:00,29,35.5,15.5,49.28184249802814,1.0,131.0,269.0416666666667,254.5,225.84401680703584,1.0,759.0,255.96428571428572,230.5,210.01057552091117,1.0,800.0,1.0,5.0,298.0,27.0,24.0,9.0
10923,2,1,4,6,0,1,1,0.3333,0.46,0.3284,2012-04-05 06:00:00,126,18.5,15.5,16.31870092870398,1.0,45.0,269.125,254.5,225.75117362110169,1.0,759.0,256.0833333333333,230.5,209.87536696972924,1.0,800.0,29.0,1.0,181.0,126.0,110.0,32.0
10924,2,1,4,7,0,1,1,0.3333,0.49,0.194,2012-04-05 07:00:00,354,32.0,15.5,47.099893842772715,1.0,126.0,269.125,254.5,225.75117362110169,1.0,759.0,256.64285714285717,230.5,209.39914856972996,1.0,800.0,126.0,29.0,131.0,366.0,306.0,117.0
10925,2,1,4,8,0,1,1,0.3485,0.46,0.2239,2012-04-05 08:00:00,638,88.83333333333333,23.5,137.8657559608876,1.0,354.0,268.625,254.5,225.540474050187,1.0,759.0,258.05357142857144,235.0,209.25102419078607,1.0,800.0,354.0,126.0,45.0,684.0,589.0,367.0
10926,2,1,4,9,0,1,1,0.4091,0.37,0.2537,2012-04-05 09:00:00,351,192.16666666666666,77.5,255.94328798909112,1.0,638.0,266.7083333333333,254.5,222.02516096480986,1.0,759.0,259.6666666666667,235.0,211.13201213199775,1.0,800.0,638.0,354.0,13.0,363.0,317.0,654.0
10927,2,1,4,10,0,1,1,0.4242,0.35,0.2836,2012-04-05 10:00:00,246,249.83333333333334,238.5,244.0405021029639,1.0,638.0,266.2083333333333,254.5,221.81229416013028,1.0,759.0,257.86309523809524,235.0,209.02697088659795,1.0,800.0,351.0,638.0,18.0,167.0,204.0,321.0
10928,2,1,4,11,0,1,2,0.4242,0.38,0.2239,2012-04-05 11:00:00,268,290.6666666666667,298.5,212.5423879292473,29.0,638.0,269.5,254.5,220.86017610991985,1.0,759.0,257.4166666666667,235.0,208.97140212523695,1.0,800.0,246.0,351.0,5.0,213.0,209.0,166.0
10929,2,1,4,12,0,1,1,0.4394,0.33,0.0,2012-04-05 12:00:00,276,330.5,309.5,172.27623167459842,126.0,638.0,271.7916666666667,263.0,220.53353864359755,1.0,759.0,258.0238095238095,238.0,208.85235171990146,1.0,800.0,268.0,246.0,1.0,283.0,281.0,220.0
10930,2,1,4,13,0,1,1,0.4545,0.31,0.0,2012-04-05 13:00:00,291,355.5,313.5,145.46167880235626,246.0,638.0,271.5,263.0,220.52269921612535,1.0,759.0,258.35714285714283,240.0,208.83598944529675,1.0,800.0,276.0,268.0,29.0,251.0,281.0,292.0
10931,2,1,4,14,0,1,1,0.4545,0.33,0.1642,2012-04-05 14:00:00,287,345.0,283.5,147.84586568450226,246.0,638.0,273.1666666666667,268.0,220.51218376408656,1.0,759.0,258.3511904761905,240.0,208.835039041604,1.0,800.0,291.0,276.0,126.0,258.0,268.0,273.0
10932,2,1,4,15,0,1,1,0.4848,0.31,0.1045,2012-04-05 15:00:00,269,286.5,281.5,35.421744733990515,246.0,351.0,274.375,272.0,220.50491712944032,1.0,759.0,258.4345238095238,240.0,208.84371258431338,1.0,800.0,287.0,291.0,354.0,268.0,324.0,238.0
10933,2,1,4,16,0,1,1,0.4848,0.31,0.194,2012-04-05 16:00:00,402,272.8333333333333,272.5,16.117278513033007,246.0,291.0,274.4166666666667,272.5,220.50375460998828,1.0,759.0,258.6190476190476,242.5,208.83924452596838,1.0,800.0,269.0,287.0,638.0,390.0,395.0,307.0
10934,2,1,4,17,0,1,1,0.4848,0.31,0.1642,2012-04-05 17:00:00,822,298.8333333333333,281.5,51.394227950876264,268.0,402.0,274.9166666666667,272.5,220.7906576210916,1.0,759.0,259.1845238095238,242.5,209.09948467079516,1.0,800.0,402.0,269.0,351.0,744.0,729.0,388.0
10935,2,1,4,18,0,1,1,0.4848,0.31,0.1045,2012-04-05 18:00:00,698,391.1666666666667,289.0,216.70571443011482,269.0,822.0,278.1666666666667,272.5,228.4373506859294,1.0,822.0,261.76785714285717,242.5,213.33844729065248,1.0,822.0,822.0,402.0,246.0,759.0,618.0,703.0
10936,2,1,4,19,0,1,1,0.4697,0.31,0.2537,2012-04-05 19:00:00,487,461.5,346.5,239.1691869785899,269.0,822.0,275.625,272.5,223.13260095444622,1.0,822.0,261.73809523809524,242.5,213.27686422936665,1.0,822.0,698.0,822.0,268.0,494.0,494.0,681.0
10937,2,1,4,20,0,1,1,0.4394,0.41,0.194,2012-04-05 20:00:00,312,494.1666666666667,444.5,224.13693730990948,269.0,822.0,275.3333333333333,272.5,222.83912439766792,1.0,822.0,260.5833333333333,242.5,211.511113414412,1.0,822.0,487.0,698.0,276.0,372.0,329.0,468.0
10938,2,1,4,21,0,1,1,0.4242,0.47,0.194,2012-04-05 21:00:00,234,498.3333333333333,444.5,219.70404335529716,269.0,822.0,272.8333333333333,272.5,222.04262549391805,1.0,822.0,259.6547619047619,242.5,210.93671861159086,1.0,822.0,312.0,487.0,291.0,298.0,238.0,335.0
10939,2,1,4,22,0,1,1,0.4091,0.47,0.194,2012-04-05 22:00:00,149,492.5,444.5,227.3426928669572,234.0,822.0,270.1666666666667,268.5,222.11154006913853,1.0,822.0,259.05357142857144,240.0,210.86460902783517,1.0,822.0,234.0,312.0,287.0,181.0,123.0,224.0
10940,2,1,4,23,0,1,1,0.4091,0.5,0.1343,2012-04-05 23:00:00,136,450.3333333333333,399.5,267.41627973380076,149.0,822.0,268.8333333333333,268.5,222.76516523141626,1.0,822.0,258.60714285714283,240.0,211.01860279870363,1.0,822.0,149.0,234.0,269.0,131.0,66.0,152.0
10941,2,1,4,0,0,1,1,0.4091,0.43,0.0,2012-04-06 00:00:00,61,336.0,273.0,218.9949771113481,136.0,698.0,269.0416666666667,268.5,222.63295571638753,1.0,822.0,258.51190476190476,240.0,211.07060963724305,1.0,822.0,136.0,149.0,402.0,45.0,33.0,94.0
10942,2,1,4,1,0,1,1,0.3485,0.62,0.1343,2012-04-06 01:00:00,38,229.83333333333334,191.5,152.80499555533757,61.0,487.0,269.7083333333333,268.5,221.95582779633,1.0,822.0,258.3154761904762,240.0,211.23991354954313,1.0,822.0,61.0,136.0,822.0,13.0,11.0,59.0
10943,2,1,4,2,0,1,1,0.3333,0.5,0.3881,2012-04-06 02:00:00,11,155.0,142.5,103.74198764242081,38.0,312.0,270.75,268.5,220.7540929750066,1.0,822.0,258.1904761904762,240.0,211.36474001575436,1.0,822.0,38.0,61.0,698.0,18.0,5.0,27.0
10944,2,1,4,3,0,1,1,0.303,0.53,0.3284,2012-04-06 03:00:00,8,104.83333333333333,98.5,83.42521601210836,11.0,234.0,270.4583333333333,268.5,221.1068950936888,1.0,822.0,258.0952380952381,240.0,211.47311200939197,1.0,822.0,11.0,38.0,487.0,5.0,3.0,7.0
10945,2,1,4,4,0,1,1,0.3182,0.49,0.2537,2012-04-06 04:00:00,5,67.16666666666667,49.5,61.60979359377047,8.0,149.0,270.5833333333333,268.5,220.9510897415342,1.0,822.0,258.1011904761905,240.0,211.46601600899814,1.0,822.0,8.0,11.0,312.0,1.0,1.0,7.0
10946,2,1,4,5,0,1,1,0.303,0.53,0.3284,2012-04-06 05:00:00,23,43.166666666666664,24.5,50.380220986683256,5.0,136.0,270.75,268.5,220.7403058091026,5.0,822.0,258.0892857142857,240.0,211.48029254758836,1.0,822.0,5.0,8.0,234.0,29.0,27.0,2.0
10947,2,1,4,6,0,1,1,0.2727,0.49,0.3881,2012-04-06 06:00:00,80,24.333333333333332,17.0,21.68563272461908,5.0,61.0,270.5,268.5,221.0292130997139,5.0,822.0,258.2142857142857,240.0,211.33417482127874,1.0,822.0,23.0,5.0,149.0,126.0,100.0,26.0
10948,2,1,4,7,0,1,1,0.2879,0.49,0.2836,2012-04-06 07:00:00,246,27.5,17.0,28.44468315872754,5.0,80.0,268.5833333333333,268.5,222.53107583019815,5.0,822.0,258.5357142857143,240.0,211.01970543558565,1.0,822.0,80.0,23.0,136.0,354.0,341.0,86.0
10949,2,1,4,8,0,1,1,0.2727,0.49,0.3284,2012-04-06 08:00:00,508,62.166666666666664,17.0,94.30464817105788,5.0,246.0,264.0833333333333,257.0,221.81953430007448,5.0,822.0,259.48809523809524,242.5,210.5969840187346,1.0,822.0,246.0,80.0,61.0,638.0,604.0,289.0
10950,2,1,4,9,0,1,1,0.303,0.42,0.3284,2012-04-06 09:00:00,376,145.0,51.5,199.7238092967391,5.0,508.0,258.6666666666667,257.0,213.7315802725408,5.0,822.0,260.7916666666667,242.5,211.45679062493375,1.0,822.0,508.0,246.0,38.0,351.0,408.0,593.0
10951,2,1,4,10,0,1,1,0.3333,0.4,0.3284,2012-04-06 10:00:00,238,206.33333333333334,163.0,205.6547268279209,5.0,508.0,259.7083333333333,257.0,214.26141675566643,5.0,822.0,259.5,242.5,210.07361127873364,1.0,822.0,376.0,508.0,11.0,246.0,219.0,321.0
10952,2,1,4,11,0,1,1,0.4091,0.37,0.2985,2012-04-06 11:00:00,291,245.16666666666666,242.0,180.493120829207,23.0,508.0,259.375,257.0,214.28989152243298,5.0,822.0,259.0059523809524,240.0,210.02570407343597,1.0,822.0,238.0,376.0,8.0,268.0,258.0,187.0
10953,2,1,4,12,0,1,1,0.4242,0.35,0.2985,2012-04-06 12:00:00,337,289.8333333333333,268.5,143.9866891996154,80.0,508.0,260.3333333333333,257.5,214.38155068793296,5.0,822.0,259.625,242.5,209.96545731017977,1.0,822.0,291.0,238.0,5.0,276.0,331.0,201.0
10954,2,1,4,13,0,1,1,0.4394,0.33,0.3284,2012-04-06 13:00:00,411,332.6666666666667,314.0,100.8437735641947,238.0,508.0,262.875,257.5,214.9362519243899,5.0,822.0,260.4345238095238,244.5,210.00024636087463,1.0,822.0,337.0,291.0,23.0,291.0,345.0,270.0
10955,2,1,4,14,0,1,1,0.4697,0.29,0.3881,2012-04-06 14:00:00,490,360.1666666666667,356.5,94.79961322002602,238.0,508.0,267.875,257.5,217.0047710355106,5.0,822.0,261.2738095238095,244.5,210.32022070665272,1.0,822.0,411.0,337.0,80.0,287.0,311.0,242.0
10956,2,1,4,15,0,1,1,0.4848,0.27,0.2836,2012-04-06 15:00:00,537,357.1666666666667,356.5,89.31162671604709,238.0,490.0,276.3333333333333,257.5,221.6883175652881,5.0,822.0,262.75,246.0,211.05318312639662,1.0,822.0,490.0,411.0,246.0,269.0,316.0,229.0
10957,2,1,4,16,0,1,1,0.4848,0.22,0.4179,2012-04-06 16:00:00,536,384.0,374.0,116.23080486686749,238.0,537.0,287.5,268.5,227.96376523664912,5.0,822.0,264.5833333333333,248.5,212.0934269525741,1.0,822.0,537.0,490.0,508.0,402.0,485.0,280.0
10958,2,1,4,17,0,1,1,0.5,0.23,0.4179,2012-04-06 17:00:00,655,433.6666666666667,450.5,104.43690280100431,291.0,537.0,293.0833333333333,268.5,232.48616913825268,5.0,822.0,266.10714285714283,248.5,213.12198962951715,1.0,822.0,536.0,537.0,376.0,822.0,757.0,367.0
10959,2,1,4,18,0,1,1,0.4848,0.22,0.4627,2012-04-06 18:00:00,484,494.3333333333333,513.0,110.53264977673491,337.0,655.0,286.125,268.5,218.0162164889906,5.0,698.0,267.82142857142856,248.5,215.08762513025795,1.0,822.0,655.0,536.0,238.0,698.0,800.0,606.0
10960,2,1,4,19,0,1,1,0.4697,0.23,0.2985,2012-04-06 19:00:00,412,518.8333333333334,513.0,81.04175878315017,411.0,655.0,277.2083333333333,268.5,204.38879812040076,5.0,655.0,267.0952380952381,248.5,214.1428880540618,1.0,822.0,484.0,655.0,291.0,487.0,558.0,560.0
10961,2,1,4,20,0,1,1,0.4545,0.24,0.2836,2012-04-06 20:00:00,252,519.0,513.0,80.77623412860761,412.0,655.0,274.0833333333333,268.5,201.5960051076479,5.0,655.0,266.2142857142857,248.5,213.23319844818886,1.0,822.0,412.0,484.0,337.0,312.0,379.0,395.0
10962,2,1,4,21,0,1,1,0.4394,0.26,0.1343,2012-04-06 21:00:00,190,479.3333333333333,510.0,136.84395005504032,252.0,655.0,271.5833333333333,249.0,201.4773515519952,5.0,655.0,265.36309523809524,248.5,213.001319205249,1.0,822.0,252.0,412.0,411.0,234.0,243.0,209.0
10963,2,1,4,22,0,1,1,0.4091,0.35,0.2239,2012-04-06 22:00:00,158,421.5,448.0,175.47165013186546,190.0,655.0,269.75,249.0,202.03362828133888,5.0,655.0,265.25,248.5,213.0364661933341,1.0,822.0,190.0,252.0,490.0,149.0,158.0,220.0
10964,2,1,4,23,0,1,1,0.4242,0.3,0.2836,2012-04-06 23:00:00,113,358.5,332.0,193.1111079145887,158.0,655.0,270.125,249.0,201.80798288601522,5.0,655.0,264.8809523809524,248.5,213.1689838670714,1.0,822.0,158.0,190.0,537.0,136.0,79.0,153.0
10965,2,1,4,0,0,0,1,0.4242,0.26,0.2985,2012-04-07 00:00:00,94,268.1666666666667,221.0,148.22741536796337,113.0,484.0,269.1666666666667,249.0,202.52593321149982,5.0,655.0,264.64285714285717,248.5,213.31698281724965,1.0,822.0,113.0,158.0,536.0,61.0,41.0,123.0
10966,2,1,4,1,0,0,1,0.4091,0.28,0.2537,2012-04-07 01:00:00,69,203.16666666666666,174.0,116.83906310248669,94.0,412.0,270.5416666666667,249.0,201.1585961302721,5.0,655.0,264.4702380952381,248.5,213.44398431032485,1.0,822.0,94.0,113.0,655.0,38.0,11.0,92.0
10967,2,1,4,2,0,0,1,0.3333,0.29,0.3582,2012-04-07 02:00:00,36,146.0,135.5,67.87930465171475,69.0,252.0,271.8333333333333,249.0,199.69469450762386,5.0,655.0,264.3333333333333,248.5,213.56261381608897,1.0,822.0,69.0,94.0,484.0,11.0,5.0,82.0
10968,2,1,4,3,0,0,1,0.3333,0.32,0.2537,2012-04-07 03:00:00,28,110.0,103.5,56.790844332518695,36.0,190.0,272.875,249.0,198.33553311409594,5.0,655.0,264.0595238095238,248.5,213.8271085803753,1.0,822.0,36.0,69.0,412.0,8.0,3.0,69.0
10969,2,1,4,4,0,0,1,0.3182,0.36,0.1642,2012-04-07 04:00:00,7,83.0,81.5,49.14468435141709,28.0,158.0,273.7083333333333,249.0,197.2130781373443,5.0,655.0,263.8154761904762,248.5,214.07432365063852,1.0,822.0,28.0,36.0,252.0,5.0,1.0,31.0
10970,2,1,4,5,0,0,1,0.3182,0.33,0.1642,2012-04-07 05:00:00,2,57.833333333333336,52.5,41.053217494699894,7.0,113.0,273.7916666666667,249.0,197.09498464196133,7.0,655.0,263.67261904761904,248.5,214.23856245084258,1.0,822.0,7.0,28.0,190.0,23.0,27.0,8.0
10971,2,1,4,6,0,0,1,0.3182,0.36,0.194,2012-04-07 06:00:00,19,39.333333333333336,32.0,35.90914461063041,2.0,94.0,272.9166666666667,249.0,198.29971094865297,2.0,655.0,263.63690476190476,248.5,214.28193487067193,1.0,822.0,2.0,7.0,158.0,80.0,126.0,5.0
10972,2,1,4,7,0,0,1,0.303,0.33,0.2836,2012-04-07 07:00:00,54,26.833333333333332,23.5,24.227394962463265,2.0,69.0,270.375,249.0,201.24888603526543,2.0,655.0,263.7202380952381,248.5,214.183449423919,1.0,822.0,19.0,2.0,113.0,246.0,366.0,23.0
10973,2,1,4,8,0,0,1,0.3182,0.34,0.2537,2012-04-07 08:00:00,123,24.333333333333332,23.5,19.273470540283995,2.0,54.0,262.375,245.0,206.01958803029962,2.0,655.0,263.9047619047619,248.5,213.98808624554934,1.0,822.0,54.0,19.0,94.0,508.0,684.0,44.0
10974,2,1,4,9,0,0,1,0.4091,0.3,0.2537,2012-04-07 09:00:00,276,38.833333333333336,23.5,45.15491852132133,2.0,123.0,246.33333333333334,214.0,200.99008555835297,2.0,655.0,264.375,248.5,213.58838043649496,1.0,822.0,123.0,54.0,69.0,376.0,363.0,145.0
10975,2,1,4,10,0,0,1,0.4242,0.28,0.2537,2012-04-07 10:00:00,363,80.16666666666667,36.5,105.90073968895162,2.0,276.0,242.16666666666666,214.0,199.2138171100003,2.0,655.0,265.1547619047619,251.5,213.38899252978578,1.0,822.0,276.0,123.0,36.0,238.0,167.0,223.0
10976,2,1,4,11,0,0,1,0.4394,0.24,0.2985,2012-04-07 11:00:00,495,139.5,88.5,148.04965383276084,2.0,363.0,247.375,221.0,200.72841537542925,2.0,655.0,265.98809523809524,255.0,213.4967216535867,1.0,822.0,363.0,276.0,28.0,291.0,213.0,313.0
10977,2,1,4,12,0,0,1,0.4545,0.23,0.3881,2012-04-07 12:00:00,590,221.66666666666666,199.5,187.9145195738393,19.0,495.0,255.875,221.0,206.88104384971638,2.0,655.0,267.07142857142856,255.0,214.19730597132164,1.0,822.0,495.0,363.0,7.0,337.0,283.0,463.0
10978,2,1,4,13,0,0,1,0.4848,0.22,0.194,2012-04-07 13:00:00,643,316.8333333333333,319.5,208.2377647466152,54.0,590.0,266.4166666666667,221.0,217.37423483710063,2.0,655.0,267.82738095238096,255.0,215.11506451739018,1.0,822.0,590.0,495.0,2.0,411.0,251.0,621.0
10979,2,1,4,14,0,0,1,0.4848,0.22,0.2985,2012-04-07 14:00:00,578,415.0,429.0,198.14035429462578,123.0,643.0,276.0833333333333,221.0,228.934567577473,2.0,655.0,267.9583333333333,255.0,215.33792838976018,1.0,822.0,643.0,590.0,19.0,490.0,258.0,638.0
10980,2,1,4,15,0,0,1,0.5,0.19,0.4179,2012-04-07 15:00:00,626,490.8333333333333,536.5,143.5958448795311,276.0,643.0,279.75,221.0,233.17510680770175,2.0,655.0,267.6011904761905,255.0,214.76953641294017,1.0,822.0,578.0,643.0,54.0,537.0,268.0,551.0
10981,2,1,4,16,0,0,1,0.5152,0.19,0.3881,2012-04-07 16:00:00,615,549.1666666666666,584.0,104.68890421943607,363.0,643.0,283.4583333333333,221.0,238.0999021541118,2.0,655.0,268.04761904761904,255.0,215.43905342996652,1.0,822.0,626.0,578.0,123.0,536.0,390.0,605.0
10982,2,1,4,17,0,0,1,0.5152,0.19,0.4179,2012-04-07 17:00:00,567,591.1666666666666,602.5,52.708316864287966,495.0,643.0,286.75,221.0,242.25287722076624,2.0,655.0,268.10714285714283,255.0,215.53406821069467,1.0,822.0,615.0,626.0,276.0,655.0,744.0,535.0
10983,2,1,4,18,0,0,1,0.5152,0.18,0.2985,2012-04-07 18:00:00,517,603.1666666666666,602.5,29.539239439534693,567.0,643.0,283.0833333333333,221.0,237.04685221476376,2.0,643.0,268.29761904761904,255.0,215.78533798686453,1.0,822.0,567.0,615.0,363.0,484.0,759.0,543.0
10984,2,1,4,19,0,0,1,0.5152,0.16,0.3284,2012-04-07 19:00:00,413,591.0,596.5,46.31630382488995,517.0,643.0,284.4583333333333,221.0,238.35504740447374,2.0,643.0,268.14285714285717,255.0,215.59638176210996,1.0,822.0,517.0,567.0,495.0,412.0,494.0,341.0
10985,2,1,4,20,0,0,1,0.4848,0.2,0.2239,2012-04-07 20:00:00,208,552.6666666666666,572.5,78.59940627426039,413.0,626.0,284.5,221.0,238.37839849610057,2.0,643.0,268.57142857142856,255.0,215.81353038525648,1.0,822.0,413.0,517.0,590.0,252.0,372.0,284.0
10986,2,1,4,21,0,0,1,0.4848,0.2,0.194,2012-04-07 21:00:00,234,491.0,542.0,158.88738150023016,208.0,626.0,282.6666666666667,199.0,238.80803035559617,2.0,643.0,268.1190476190476,251.5,215.86064504241926,1.0,822.0,208.0,413.0,643.0,190.0,298.0,208.0
10987,2,1,4,22,0,0,1,0.4697,0.2,0.194,2012-04-07 22:00:00,182,425.6666666666667,465.0,172.30167342967525,208.0,615.0,284.5,221.0,238.23390040955198,2.0,643.0,268.2738095238095,251.5,215.82660212356328,1.0,822.0,234.0,208.0,578.0,158.0,181.0,143.0
10988,2,1,4,23,0,0,1,0.4545,0.23,0.2239,2012-04-07 23:00:00,118,353.5,323.5,167.7602455887565,182.0,567.0,285.5,221.0,237.72966012752454,2.0,643.0,268.5059523809524,251.5,215.7119946479925,1.0,822.0,182.0,234.0,626.0,113.0,131.0,156.0
10989,2,1,4,0,0,0,1,0.4394,0.24,0.2239,2012-04-08 00:00:00,85,278.6666666666667,221.0,152.96753468192745,118.0,517.0,285.7083333333333,221.0,237.57405786620518,2.0,643.0,268.2797619047619,251.5,215.85055058250185,1.0,822.0,118.0,182.0,615.0,94.0,45.0,112.0
10990,2,1,4,1,0,0,1,0.4394,0.24,0.2239,2012-04-08 01:00:00,64,206.66666666666666,195.0,115.4082608250674,85.0,413.0,285.3333333333333,221.0,237.89670148976563,2.0,643.0,268.1190476190476,251.5,215.9776216374956,1.0,822.0,85.0,118.0,567.0,69.0,13.0,67.0
10991,2,1,4,2,0,0,1,0.4394,0.24,0.2239,2012-04-08 02:00:00,32,148.5,150.0,69.39092159641785,64.0,234.0,285.125,221.0,238.09649350083217,2.0,643.0,268.1011904761905,251.5,215.9944732016631,1.0,822.0,64.0,85.0,517.0,36.0,18.0,62.0
10992,2,1,4,3,0,0,1,0.4242,0.26,0.1343,2012-04-08 03:00:00,26,119.16666666666667,101.5,76.08525919432043,32.0,234.0,284.9583333333333,221.0,238.27979154341125,2.0,643.0,267.92261904761904,251.5,216.17820872703317,1.0,822.0,32.0,64.0,413.0,28.0,5.0,81.0
10993,2,1,4,4,0,0,1,0.4091,0.4,0.0,2012-04-08 04:00:00,7,84.5,74.5,58.69838157905472,26.0,182.0,284.875,221.0,238.37389565645665,2.0,643.0,267.5952380952381,251.5,216.5043800111552,1.0,822.0,26.0,32.0,208.0,7.0,1.0,25.0
10994,2,1,4,5,0,0,1,0.3939,0.46,0.0,2012-04-08 05:00:00,12,55.333333333333336,48.0,41.52910625894834,7.0,118.0,284.875,221.0,238.37389565645665,2.0,643.0,267.48809523809524,251.5,216.6295711921918,1.0,822.0,7.0,26.0,234.0,2.0,29.0,12.0
10995,2,1,4,6,0,0,1,0.3788,0.37,0.0,2012-04-08 06:00:00,28,37.666666666666664,29.0,30.66376797895278,7.0,85.0,285.2916666666667,221.0,237.86614415723898,7.0,643.0,267.48809523809524,251.5,216.6295711921918,1.0,822.0,12.0,7.0,182.0,19.0,126.0,18.0
